pnpoly_P100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings
Genetic algorithm,0.8744574075169391,0.09958995355076465,0.0,24.5,2.724160904127902,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.877807655024637,0.08018174684461754,0.0,25.3,2.2266330494363245,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.8277719224365953,0.07893458600445959,0.0,25.4,2.233712981609438,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.8486636392477489,0.05351502098271112,0.0,25.9,0.3077935056255462,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.8454023646314758,0.07741304507397757,0.0,26,0.0,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.7807425778485068,0.1357936949273338,0.0,9.65,5.760802210218917,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8516381025392089,0.09988444485973709,0.05,18.15,7.485248651075063,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.8557511010144674,0.07650279292608536,0.0,25.65,1.348488432516786,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.8544858404411759,0.08316063498289396,0.0,25.95,0.22360679774997896,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.815074658675741,0.059935177496506654,0.0,25.35,2.6808286228819544,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.8271726076472333,0.07149262509142436,0.0,25.9,0.3077935056255462,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.7754104644301159,0.1509939875957595,0.0,12.45,8.165878945182106,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8497108869530757,0.1075723154371577,0.0,20.45,7.394699381811841,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.8848165523079997,0.060220715001114054,0.0,25.2,2.4408799103688215,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.8679123893547027,0.06160174081213091,0.0,26,0.0,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8475697641144221,0.05535814345874901,0.0,26,0.0,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.8507046349607935,0.06599794716992047,0.0,26,0.0,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.8185268311234276,0.09275913220476971,0.0,11.8,5.346912537550107,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.879576837159742,0.09434126423029661,0.0,19.55,7.133870286398393,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.8585244220484121,0.08750393463451722,0.0,22.7,7.719421849090159,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.8768961355549113,0.0671682822622073,0.0,25.95,0.22360679774997896,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8254913702799629,0.07842383902169915,0.0,26,0.0,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.86433090866304,0.06496873798515149,0.0,24.9,4.68929351653429,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.7415510018247176,0.1288298041721418,0.0,5.4,1.8180382718454353,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.6838958320615981,0.13369194974256438,0.0,5.45,2.187885304412267,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7187585343993013,0.1398515805728535,0.0,7.3,4.414092265269926,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.6997507504830711,0.12867736093511364,0.0,6.4,2.643761275949575,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7202872257192938,0.07963162138745468,0.0,6.7,5.202226244093661,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7415173269138711,0.1396605201075959,0.0,6.2,2.9664793948382653,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.6732669830709025,0.09818701808910202,0.0,4.35,1.5652475842498528,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.7062424079085903,0.09720067695994365,0.0,5.7,2.53605578553951,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7091984615876539,0.10432823759195055,0.0,6.5,4.489754418322021,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7131542997526384,0.06819699182339876,0.0,7.3,3.628831912975796,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7850860007085021,0.09392283003591388,0.0,7.7,4.0665516233367995,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7176530711136712,0.10705415751859373,0.0,7.7,4.646447426175242,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.7841877476742498,0.1186176568588105,0.0,6.75,3.0928610498508027,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.7251966812267909,0.1082059197579207,0.0,6.75,2.7886046312580213,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7749291646616424,0.09973473873602685,0.0,7.7,3.686390332589663,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7114760719688684,0.10235551740775713,0.0,6,3.612842589838003,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.6953130152821196,0.15899221673344993,0.0,6.4,4.185186910244775,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7509279241783072,0.14798749820650745,0.0,7,4.026229789243216,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.7118635578671437,0.10563426020943201,0.0,4.7,1.4179302929937965,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.7208198394843477,0.1061060868109746,0.0,5.35,2.1343062474478063,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.7279875728445598,0.11899108840393637,0.0,5,2.0,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.713712430760642,0.11597808593098442,0.0,5.4,3.250910803548996,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.732000630826758,0.120608877281428,0.0,4.6,1.3138933706635727,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.7175320422411335,0.13875808551785054,0.0,5.3,2.696976865033572,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.6734848775668698,0.1469623988476748,0.0,4.35,0.8750939799154206,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.6995944642653429,0.1304975798197516,0.0,4.75,1.8317377426626162,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.7016598530776006,0.1298510013137142,0.0,5.9,3.8099592482970484,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.7356972724237056,0.0794886444118197,0.0,4.7,1.4903196407411892,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.7014312883273877,0.08952374652574739,0.0,4.6,1.465390194130093,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.7283596249089749,0.09479903270134098,0.0,5.3,1.625455401774498,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.6873125814820832,0.14993185806951348,0.0,4.4,1.6026294183720635,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.7297762173902353,0.10476029421090396,0.0,5.05,1.637552731171861,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.6901427664920202,0.1083675176360938,0.0,4.95,1.3562719801759993,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.750752723410745,0.10116125773382809,0.0,5.4,2.6832815729997477,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.7423755682980111,0.11770197673411234,0.0,5.1,1.5183093090324964,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.7452729768864809,0.0735670186158456,0.0,5.6,1.9029063643750175,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.6717605795471449,0.11690247887124798,0.0,4.25,0.8506963092234007,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.6533721516526634,0.12114636499944623,0.0,4.3,1.2182817926554552,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.7224980763554757,0.12304330817025251,0.0,5,2.077447826946374,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.7023437318087361,0.08834795802993704,0.0,4.2,0.8944271909999159,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.684604309249845,0.09209275857527618,0.0,4.2,0.6155870112510925,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.7141126732258601,0.11061209820717939,0.0,4.1,0.4472135954999579,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.7027503804704969,0.1177375704062999,0.0,3.75,0.5501196042201808,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.6789121689997313,0.1269977117256402,0.0,4.05,0.5104177855340404,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.6820718929931893,0.11811669847103787,0.0,4,0.0,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.7098759280396687,0.08878479327628278,0.0,4.4,0.8207826816681233,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.7163582278687911,0.08411193679670687,0.0,4.5,1.1002392084403616,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.7233310163705197,0.10659907002565346,0.0,4.5,1.4327007988227578,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.6625523888034264,0.14230473664734047,0.0,4,0.5619514869490163,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.6294005579596987,0.12037889719270047,0.0,4.05,0.9445132413883326,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.6755534947206759,0.13798917945943406,0.0,4.1,0.4472135954999579,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.6931508192358572,0.12071502820060315,0.0,4.2,0.6155870112510925,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.7037221505982116,0.11859631905810772,0.0,4.5,0.8885233166386386,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.7396995147300749,0.1122728721639614,0.0,4.4,0.8207826816681233,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.8961653875788563,0.09719604964712458,0.0,25.25,0.4442616583193193,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.8962941044273967,0.0680641944407003,0.0,25.45,0.5104177855340404,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.8931277953199573,0.054579907050912604,0.0,25.9,0.3077935056255462,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.8548532157526938,0.07014148485322903,0.0,25.95,0.22360679774997896,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.8396544601060095,0.07048493363517086,0.0,25.95,0.22360679774997896,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.8627614776342741,0.08588488412221199,0.0,26,0.0,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.8876424100543575,0.0997696770252567,0.0,25.3,0.47016234598162726,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.8687345036626256,0.08330553623181068,0.0,25.45,0.5104177855340404,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.8943437620190821,0.06595829315817944,0.0,25.8,0.41039134083406165,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.8622972027249639,0.08163382780798659,0.0,25.95,0.22360679774997896,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.8584293388252247,0.08392338155993169,0.0,25.9,0.3077935056255462,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.8405852306019512,0.06287506210825998,0.0,26,0.0,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.8904968050777662,0.0976338125694766,0.0,25.3,0.9787209698591858,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.8873839129694431,0.08406515145949613,0.05,24.85,2.7961439613567074,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.8863650311272815,0.05894256801326072,0.0,25.8,0.41039134083406165,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.8764692222757348,0.053039427494694695,0.0,25.8,0.41039134083406165,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.8503839174170699,0.06685109988575585,0.0,26,0.0,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.873205153370636,0.06483432821616474,0.0,26,0.0,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.783100441818814,0.13061383292327172,0.0,13.35,6.351750691116998,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8511142185532086,0.11240171050829215,0.0,21.55,6.62908265464425,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.8848803384900759,0.06525148701137759,0.0,25.1,3.1102546857976625,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.8704692480651716,0.07613005053013167,0.0,26,0.0,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8516079431448276,0.06358527028680508,0.0,25.95,0.22360679774997896,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.87211761098413,0.075993775270144,0.0,26,0.0,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.7723857825462916,0.12467078082059622,0.0,9.6,7.936590809926547,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8313982066036633,0.09807523111222506,0.05,18.45,6.378211265501357,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.8904200762260132,0.056162845503363805,0.0,24.3,4.566468173429808,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.8387860789978355,0.06727261230861635,0.0,25.85,0.36634754853252327,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8533285424740488,0.08038646536348039,0.0,25.95,0.22360679774997896,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.8569651485366541,0.05814587474674828,0.0,26,0.0,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.8134952047310547,0.13379777513769076,0.0,11.75,7.18093235406686,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8341902028358873,0.1141079007996893,0.0,17.35,7.727428931716994,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.8725915411725393,0.060891280779644744,0.0,25.25,1.996707816698066,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.8568568887935157,0.05622645381779769,0.0,25.9,0.3077935056255462,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
