GEMM_P100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings
Genetic algorithm,0.39698843555858926,0.41443641526832753,0.0,14.55,10.855389153973732,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.2889886083747345,0.3561058482355098,0.0,6.25,4.423323351698834,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.25554698762385497,0.34192082567691323,0.0,4.7,1.625455401774498,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.4628499779322733,0.3610439091381707,0.0,5.4,2.062190965683675,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.3598251554689842,0.30364410861939944,0.0,4.8,2.7834094957538373,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.29931179234269983,0.3043142625047481,0.0,4.4,0.8207826816681233,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.20686703488144825,0.2870945710546653,0.0,4.25,0.6386663736585051,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.2233888486879246,0.3102734662654794,0.0,4.75,2.022895267471328,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.329009418396184,0.32177636061096976,0.0,5.3,2.364206776957237,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.4017192117473966,0.3379646115984694,0.0,5,1.3764944032233706,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.36502776939132664,0.3113362045413708,0.0,5.1,1.7740824166460338,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.2892847225470564,0.3478380125307447,0.0,4.15,1.0894228312566052,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.20202805261822593,0.303835731187745,0.0,4.05,0.6048053188292994,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.36999598599123845,0.3221015787238282,0.0,4.9,1.2096106376585989,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.38137901598606555,0.34680794511400515,0.0,4.6,1.3138933706635727,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.3478301380420885,0.33044776894708505,0.0,5.3,2.364206776957237,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.44037275217851934,0.35349475029999217,0.0,5.3,1.625455401774498,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.09752129559249215,0.21468443017614605,0.0,3.85,0.36634754853252327,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.27434669388036137,0.3482151065545629,0.0,4.35,1.5985190514644287,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.3832852873095617,0.3183824721743349,0.0,4.85,1.4964871146156007,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.16305479890047064,0.22361658022310896,0.0,4.6,1.8467610337532774,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.2766915335447511,0.30752757467595615,0.0,4.9,1.651155894963793,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.23979780299840006,0.3173800036917309,0.0,4.5,1.2773327473170102,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.2976729982441037,0.33648088329660264,0.0,4.1,0.4472135954999579,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.23341041474171814,0.27610055043543474,0.0,4.1,0.7181848464596078,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.15216434174397295,0.22349807227651639,0.0,4.1,0.4472135954999579,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.2218744207185569,0.23201997738919225,0.0,4.2,0.8944271909999159,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.2996774145379296,0.28391078633227473,0.0,4.3,0.7326950970650465,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.3787096394140146,0.33551671010454687,0.0,4.3,0.7326950970650465,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.26398486126737225,0.31822779224422726,0.0,4.05,0.5104177855340404,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.3663839604647638,0.3129555819659053,0.0,3.9,0.4472135954999579,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.09505530202469467,0.1686103563907195,0.0,3.95,0.22360679774997896,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.34895788620529794,0.3028923505526239,0.0,4.2,0.6155870112510925,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.23081928920694908,0.2896346224265986,0.0,4.1,0.4472135954999579,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.3208601669756049,0.3433618934987393,0.0,4.4,1.0462967275611939,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.1976230926035884,0.31955543231047107,0.0,4,0.0,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.376828192641919,0.3224610737077614,0.0,4.05,0.6048053188292994,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.31283832629306524,0.3535897633007693,0.0,4.05,0.5104177855340404,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.28277021094807103,0.39170872586573513,0.0,4.3,0.7326950970650465,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.38863945209584294,0.33379579807016,0.0,4.3,0.7326950970650465,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.3482595786535476,0.3065456858015756,0.0,4,0.0,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.40431511476905785,0.42148405200797084,0.0,14.75,11.035230663174815,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.3516478060462891,0.4283994208270671,0.0,12.8,10.787907460134289,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.4084095351471081,0.427521802351014,0.0,14.75,11.035230663174815,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.5031466698085635,0.4241271902185908,0.0,17.2,11.057743178900761,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.5259493750028859,0.4054080507169241,0.0,17.55,10.723682596060582,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.33813211016302175,0.3950150180285346,0.0,13.9,11.22919128174889,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.4984798783163627,0.42515127869962865,0.0,16.05,10.605237037972275,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.2844462173668859,0.40013001156390354,0.0,11.25,10.467367838844883,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.44132542712885964,0.42076202300581733,0.0,15.9,11.049648720303521,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.4279882582165403,0.4068941437840199,0.0,15.95,11.095162530533177,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.3664020167603704,0.4177169756106877,0.0,13.9,11.22919128174889,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.45178587429703626,0.39977842410146036,0.0,17.2,11.057743178900761,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.45146529356001835,0.42621126047314023,0.0,15.65,10.922092531340224,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.23706679835882707,0.37215883677132766,0.0,10.25,10.259142264341596,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.4334492629629067,0.42955773393045626,0.0,13.9,10.23872936195544,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.7032691077914831,0.3206424879068907,0.0,22.5,7.983535689483899,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.40038515362424937,0.39956671758029866,0.0,16.1,11.22919128174889,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.38089351124521575,0.3985390158683884,0.0,15,11.285761872936694,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.40155834467112256,0.3621784810896355,0.0,6.6,4.04448942844979,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.2619378851249633,0.3462825639017834,0.0,5.85,2.7582412397834433,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.42260098737623025,0.4429563772369178,0.0,13.75,10.735455276791944,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.34957240779868554,0.4109764177326098,0.0,13.15,10.629031742801114,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.41455314738784377,0.43735035432858915,0.0,15,11.285761872936694,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.5848142379147617,0.36375088932809907,0.0,20.5,9.773756483025023,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.17445771838547897,0.27648796573919254,0.0,5.2,2.2147828692435603,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.23726721936691494,0.31550981301357034,0.0,5.4,3.761298767853018,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.3480772823579346,0.3889214811813012,0.0,13.25,10.557486742392314,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.4885600839210855,0.4010983737898445,0.0,16.55,10.889275264657133,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.5389090324962134,0.3878761912306515,0.0,18.3,10.765930668451043,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.47071458764569857,0.39963286899917233,0.0,17.2,11.057743178900761,pop_size=2; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.3065103547713541,0.3764885949273443,0.0,7.5,5.9338458284479785,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.30230306693017334,0.36840075055391375,0.0,6.35,4.0688159405279976,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.48937279700531755,0.4074378322342609,0.0,14.45,9.77900543861292,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.43549548990766523,0.41055656194908313,0.0,16.05,11.184928769507088,pop_size=2; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
